student_id,date,status
1073,2025-09-14,Present
1074,2025-09-14,Present
1075,2025-09-14,Absent
1076,2025-09-14,Present
1077,2025-09-14,Present
1078,2025-09-14,Present
1079,2025-09-14,Present
1080,2025-09-14,Absent
1081,2025-09-14,Present
1082,2025-09-14,Present
1083,2025-09-14,Present
1084,2025-09-14,Absent
1085,2025-09-14,Present
1086,2025-09-14,Present
1087,2025-09-14,Present
1088,2025-09-14,Present
1089,2025-09-14,Present
1090,2025-09-14,Present
1091,2025-09-14,Present
1092,2025-09-14,Present
1093,2025-09-14,Absent
1094,2025-09-14,Present
1095,2025-09-14,Present
1096,2025-09-14,Absent
1097,2025-09-14,Absent
1098,2025-09-14,Present
1099,2025-09-14,Present
1100,2025-09-14,Absent
1101,2025-09-14,Absent
1102,2025-09-14,Present
1103,2025-09-14,Present
1104,2025-09-14,Absent
1105,2025-09-14,Present
1106,2025-09-14,Present
1107,2025-09-14,Absent
1108,2025-09-14,Present
1109,2025-09-14,Present
1110,2025-09-14,Present
1111,2025-09-14,Present
1112,2025-09-14,Absent
1113,2025-09-14,Absent
1114,2025-09-14,Present
1115,2025-09-14,Absent
1116,2025-09-14,Absent
1117,2025-09-14,Present
1118,2025-09-14,Absent
1119,2025-09-14,Present
1120,2025-09-14,Present
1121,2025-09-14,Present
1122,2025-09-14,Present
1123,2025-09-14,Absent
1124,2025-09-14,Present
1125,2025-09-14,Present
1126,2025-09-14,Present
1127,2025-09-14,Present
1128,2025-09-14,Absent
1129,2025-09-14,Present
1130,2025-09-14,Present
1131,2025-09-14,Present
1132,2025-09-14,Present
1133,2025-09-14,Present
1134,2025-09-14,Present
1135,2025-09-14,Absent
1136,2025-09-14,Present
1137,2025-09-14,Present
1138,2025-09-14,Present
1139,2025-09-14,Absent
1140,2025-09-14,Absent
1141,2025-09-14,Absent
1142,2025-09-14,Absent
1143,2025-09-14,Absent
1144,2025-09-14,Present
1145,2025-09-14,Absent
1146,2025-09-14,Present
1147,2025-09-14,Present
1148,2025-09-14,Absent
1149,2025-09-14,Present
1150,2025-09-14,Present
1151,2025-09-14,Absent
1152,2025-09-14,Absent
1153,2025-09-14,Present
1154,2025-09-14,Absent
1155,2025-09-14,Present
1156,2025-09-14,Present
1157,2025-09-14,Absent
1158,2025-09-14,Present
1159,2025-09-14,Present
1160,2025-09-14,Absent
1161,2025-09-14,Absent
1162,2025-09-14,Absent
1163,2025-09-14,Absent
1164,2025-09-14,Absent
1165,2025-09-14,Present
1166,2025-09-14,Present
1167,2025-09-14,Present
1168,2025-09-14,Present
1169,2025-09-14,Absent
1170,2025-09-14,Absent
1171,2025-09-14,Absent
1172,2025-09-14,Present
1173,2025-09-14,Absent
1174,2025-09-14,Present
1175,2025-09-14,Absent
1176,2025-09-14,Present
1177,2025-09-14,Absent
1178,2025-09-14,Absent
1179,2025-09-14,Absent
1180,2025-09-14,Present
1181,2025-09-14,Present
1182,2025-09-14,Present
1183,2025-09-14,Absent
1184,2025-09-14,Present
1185,2025-09-14,Absent
1186,2025-09-14,Present
1187,2025-09-14,Present
1188,2025-09-14,Present
1189,2025-09-14,Absent
1190,2025-09-14,Present
1191,2025-09-14,Absent
1192,2025-09-14,Absent
1193,2025-09-14,Absent
1194,2025-09-14,Absent
1195,2025-09-14,Present
1196,2025-09-14,Present
1197,2025-09-14,Present
1198,2025-09-14,Present
1199,2025-09-14,Absent
1200,2025-09-14,Present
1201,2025-09-14,Present
1202,2025-09-14,Present
1203,2025-09-14,Absent
1204,2025-09-14,Present
1205,2025-09-14,Absent
1206,2025-09-14,Absent
1207,2025-09-14,Absent
1208,2025-09-14,Present
1209,2025-09-14,Absent
1210,2025-09-14,Present
1211,2025-09-14,Present
1212,2025-09-14,Absent
1213,2025-09-14,Present
1214,2025-09-14,Present
1215,2025-09-14,Present
1216,2025-09-14,Absent
1217,2025-09-14,Absent
1218,2025-09-14,Absent
1219,2025-09-14,Present
1220,2025-09-14,Present
1221,2025-09-14,Present
1222,2025-09-14,Absent
1223,2025-09-14,Present
1224,2025-09-14,Present
1225,2025-09-14,Present
1226,2025-09-14,Absent
1227,2025-09-14,Absent
1228,2025-09-14,Absent
1229,2025-09-14,Present
1230,2025-09-14,Absent
1231,2025-09-14,Absent
1232,2025-09-14,Absent
1233,2025-09-14,Present
1234,2025-09-14,Absent
1235,2025-09-14,Absent
1236,2025-09-14,Absent
1237,2025-09-14,Absent
1238,2025-09-14,Present
1239,2025-09-14,Present
1240,2025-09-14,Present
1241,2025-09-14,Present
1242,2025-09-14,Present
1243,2025-09-14,Present
1244,2025-09-14,Present
1245,2025-09-14,Present
1246,2025-09-14,Absent
1247,2025-09-14,Present
1248,2025-09-14,Present
1249,2025-09-14,Present
1250,2025-09-14,Present
1251,2025-09-14,Absent
1252,2025-09-14,Absent
1253,2025-09-14,Absent
1254,2025-09-14,Present
1255,2025-09-14,Present
1256,2025-09-14,Present
1257,2025-09-14,Present
1258,2025-09-14,Present
1259,2025-09-14,Present
1260,2025-09-14,Present
1261,2025-09-14,Absent
1262,2025-09-14,Absent
1263,2025-09-14,Absent
1264,2025-09-14,Present
1265,2025-09-14,Absent
1266,2025-09-14,Absent
1267,2025-09-14,Present
1268,2025-09-14,Present
1269,2025-09-14,Present
1270,2025-09-14,Absent
1271,2025-09-14,Present
1272,2025-09-14,Absent
1273,2025-09-14,Absent
1274,2025-09-14,Present
1275,2025-09-14,Absent
1276,2025-09-14,Absent
1277,2025-09-14,Absent
1278,2025-09-14,Absent
1279,2025-09-14,Absent
1280,2025-09-14,Present
1281,2025-09-14,Absent
1282,2025-09-14,Absent
1283,2025-09-14,Absent
1284,2025-09-14,Absent
1285,2025-09-14,Absent
1286,2025-09-14,Present
1287,2025-09-14,Absent
1288,2025-09-14,Present
1289,2025-09-14,Present
1290,2025-09-14,Absent
1291,2025-09-14,Present
1292,2025-09-14,Absent
1293,2025-09-14,Absent
1294,2025-09-14,Absent
1295,2025-09-14,Present
1296,2025-09-14,Present
1297,2025-09-14,Absent
1298,2025-09-14,Present
1299,2025-09-14,Absent
1300,2025-09-14,Absent
1301,2025-09-14,Present
1302,2025-09-14,Absent
1303,2025-09-14,Absent
1304,2025-09-14,Present
1305,2025-09-14,Absent
1306,2025-09-14,Absent
1307,2025-09-14,Absent
1308,2025-09-14,Absent
1309,2025-09-14,Absent
1310,2025-09-14,Absent
1311,2025-09-14,Absent
1312,2025-09-14,Present
1313,2025-09-14,Absent
1314,2025-09-14,Present
1315,2025-09-14,Absent
1316,2025-09-14,Present
1317,2025-09-14,Present
1318,2025-09-14,Present
1319,2025-09-14,Present
1320,2025-09-14,Present
1321,2025-09-14,Absent
1322,2025-09-14,Absent
1323,2025-09-14,Present
1324,2025-09-14,Absent
1325,2025-09-14,Present
1326,2025-09-14,Present
1327,2025-09-14,Present
1328,2025-09-14,Absent
1329,2025-09-14,Present
1330,2025-09-14,Absent
1331,2025-09-14,Present
1332,2025-09-14,Absent
1333,2025-09-14,Present
1334,2025-09-14,Present
1335,2025-09-14,Present
1336,2025-09-14,Absent
1337,2025-09-14,Present
1338,2025-09-14,Present
1339,2025-09-14,Present
1340,2025-09-14,Present
1341,2025-09-14,Absent
1342,2025-09-14,Absent
1343,2025-09-14,Present
1344,2025-09-14,Absent
1345,2025-09-14,Absent
1346,2025-09-14,Present
1347,2025-09-14,Absent
1348,2025-09-14,Present
1349,2025-09-14,Absent
1350,2025-09-14,Absent
1351,2025-09-14,Absent
1352,2025-09-14,Absent
1353,2025-09-14,Absent
1354,2025-09-14,Absent
1355,2025-09-14,Present
1356,2025-09-14,Present
1357,2025-09-14,Present
1358,2025-09-14,Absent
1359,2025-09-14,Present
1360,2025-09-14,Absent
1361,2025-09-14,Present
1362,2025-09-14,Absent
1363,2025-09-14,Absent
1364,2025-09-14,Present
1365,2025-09-14,Absent
1366,2025-09-14,Present
1367,2025-09-14,Absent
1368,2025-09-14,Present
1369,2025-09-14,Absent
1370,2025-09-14,Absent
1371,2025-09-14,Present
1372,2025-09-14,Present
1373,2025-09-14,Absent
1374,2025-09-14,Absent
1375,2025-09-14,Present
1376,2025-09-14,Present
1377,2025-09-14,Absent
1378,2025-09-14,Absent
1379,2025-09-14,Present
1380,2025-09-14,Present
1381,2025-09-14,Absent
1382,2025-09-14,Absent
1383,2025-09-14,Present
1384,2025-09-14,Absent
1385,2025-09-14,Present
1386,2025-09-14,Absent
1387,2025-09-14,Absent
1388,2025-09-14,Present
1389,2025-09-14,Absent
1390,2025-09-14,Absent
1391,2025-09-14,Present
1392,2025-09-14,Present
1393,2025-09-14,Present
1394,2025-09-14,Present
1395,2025-09-14,Absent
1396,2025-09-14,Present
1397,2025-09-14,Present
1398,2025-09-14,Present
1399,2025-09-14,Present
1400,2025-09-14,Present
1401,2025-09-14,Present
1402,2025-09-14,Absent
1403,2025-09-14,Present
1404,2025-09-14,Absent
1405,2025-09-14,Absent
1406,2025-09-14,Absent
1407,2025-09-14,Present
1408,2025-09-14,Absent
1409,2025-09-14,Absent
1410,2025-09-14,Absent
1411,2025-09-14,Absent
1412,2025-09-14,Absent
1413,2025-09-14,Present
1414,2025-09-14,Present
1415,2025-09-14,Absent
1416,2025-09-14,Present
1417,2025-09-14,Absent
1418,2025-09-14,Absent
1419,2025-09-14,Present
1420,2025-09-14,Absent
1421,2025-09-14,Present
1422,2025-09-14,Present
1423,2025-09-14,Present
1424,2025-09-14,Absent
1425,2025-09-14,Absent
1426,2025-09-14,Present
1427,2025-09-14,Present
1428,2025-09-14,Absent
1429,2025-09-14,Present
1430,2025-09-14,Absent
1431,2025-09-14,Present
1432,2025-09-14,Absent
1433,2025-09-14,Absent
1434,2025-09-14,Absent
1435,2025-09-14,Absent
1436,2025-09-14,Present
1437,2025-09-14,Absent
1438,2025-09-14,Present
1439,2025-09-14,Absent
1440,2025-09-14,Present
1441,2025-09-14,Present
1442,2025-09-14,Present
1443,2025-09-14,Absent
1444,2025-09-14,Present
1445,2025-09-14,Present
1446,2025-09-14,Present
1447,2025-09-14,Absent
1448,2025-09-14,Present
1449,2025-09-14,Absent
1450,2025-09-14,Present
1451,2025-09-14,Absent
1452,2025-09-14,Absent
1453,2025-09-14,Present
1454,2025-09-14,Absent
1455,2025-09-14,Present
1456,2025-09-14,Absent
1457,2025-09-14,Present
1458,2025-09-14,Present
1459,2025-09-14,Absent
1460,2025-09-14,Absent
1461,2025-09-14,Present
1462,2025-09-14,Present
1463,2025-09-14,Absent
1464,2025-09-14,Present
1465,2025-09-14,Absent
1466,2025-09-14,Present
1467,2025-09-14,Present
1468,2025-09-14,Present
1469,2025-09-14,Present
1470,2025-09-14,Absent
1471,2025-09-14,Absent
1472,2025-09-14,Absent
1473,2025-09-14,Absent
1474,2025-09-14,Present
1475,2025-09-14,Absent
1476,2025-09-14,Absent
1477,2025-09-14,Present
1478,2025-09-14,Present
1479,2025-09-14,Present
1480,2025-09-14,Present
1481,2025-09-14,Absent
1482,2025-09-14,Absent
1483,2025-09-14,Absent
1484,2025-09-14,Absent
1485,2025-09-14,Absent
1486,2025-09-14,Absent
1487,2025-09-14,Absent
1488,2025-09-14,Present
1489,2025-09-14,Absent
1490,2025-09-14,Absent
1491,2025-09-14,Present
1492,2025-09-14,Present
1493,2025-09-14,Present
1494,2025-09-14,Present
1495,2025-09-14,Present
1496,2025-09-14,Absent
1497,2025-09-14,Present
1498,2025-09-14,Absent
1499,2025-09-14,Absent
1500,2025-09-14,Absent
1001,2025-09-15,Absent
1002,2025-09-15,Present
1003,2025-09-15,Absent
1004,2025-09-15,Present
1005,2025-09-15,Present
1006,2025-09-15,Present
1007,2025-09-15,Absent
1008,2025-09-15,Absent
1009,2025-09-15,Absent
1010,2025-09-15,Absent
1011,2025-09-15,Absent
1012,2025-09-15,Present
1013,2025-09-15,Absent
1014,2025-09-15,Present
1015,2025-09-15,Absent
1016,2025-09-15,Present
1017,2025-09-15,Absent
1018,2025-09-15,Present
1019,2025-09-15,Absent
1020,2025-09-15,Present
1021,2025-09-15,Present
1022,2025-09-15,Absent
1023,2025-09-15,Absent
1024,2025-09-15,Present
1025,2025-09-15,Absent
1026,2025-09-15,Absent
1027,2025-09-15,Absent
1028,2025-09-15,Absent
1029,2025-09-15,Absent
1030,2025-09-15,Absent
1031,2025-09-15,Absent
1032,2025-09-15,Present
1033,2025-09-15,Present
1034,2025-09-15,Present
1035,2025-09-15,Absent
1036,2025-09-15,Present
1037,2025-09-15,Present
1038,2025-09-15,Absent
1039,2025-09-15,Present
1040,2025-09-15,Present
1041,2025-09-15,Absent
1042,2025-09-15,Present
1043,2025-09-15,Absent
1044,2025-09-15,Absent
1045,2025-09-15,Absent
1046,2025-09-15,Present
1047,2025-09-15,Absent
1048,2025-09-15,Absent
1049,2025-09-15,Absent
1050,2025-09-15,Absent
1051,2025-09-15,Present
1052,2025-09-15,Absent
1053,2025-09-15,Present
1054,2025-09-15,Absent
1055,2025-09-15,Present
1056,2025-09-15,Absent
1057,2025-09-15,Present
1058,2025-09-15,Present
1059,2025-09-15,Absent
1060,2025-09-15,Absent
1061,2025-09-15,Absent
1062,2025-09-15,Present
1063,2025-09-15,Absent
1064,2025-09-15,Present
1065,2025-09-15,Present
1066,2025-09-15,Absent
1067,2025-09-15,Present
1068,2025-09-15,Absent
1069,2025-09-15,Absent
1070,2025-09-15,Absent
1071,2025-09-15,Absent
1072,2025-09-15,Present
1073,2025-09-15,Absent
1074,2025-09-15,Present
1075,2025-09-15,Absent
1076,2025-09-15,Present
1077,2025-09-15,Present
1078,2025-09-15,Present
1079,2025-09-15,Present
1080,2025-09-15,Present
1081,2025-09-15,Absent
1082,2025-09-15,Present
1083,2025-09-15,Absent
1084,2025-09-15,Absent
1085,2025-09-15,Absent
1086,2025-09-15,Present
1087,2025-09-15,Absent
1088,2025-09-15,Present
1089,2025-09-15,Present
1090,2025-09-15,Absent
1091,2025-09-15,Absent
1092,2025-09-15,Absent
1093,2025-09-15,Absent
1094,2025-09-15,Absent
1095,2025-09-15,Present
1096,2025-09-15,Absent
1097,2025-09-15,Absent
1098,2025-09-15,Absent
1099,2025-09-15,Absent
1100,2025-09-15,Absent
1101,2025-09-15,Absent
1102,2025-09-15,Present
1103,2025-09-15,Absent
1104,2025-09-15,Present
1105,2025-09-15,Absent
1106,2025-09-15,Present
1107,2025-09-15,Present
1108,2025-09-15,Absent
1109,2025-09-15,Present
1110,2025-09-15,Absent
1111,2025-09-15,Present
1112,2025-09-15,Present
1113,2025-09-15,Present
1114,2025-09-15,Present
1115,2025-09-15,Present
1116,2025-09-15,Present
1117,2025-09-15,Present
1118,2025-09-15,Present
1119,2025-09-15,Absent
1120,2025-09-15,Absent
1121,2025-09-15,Present
1122,2025-09-15,Present
1123,2025-09-15,Absent
1124,2025-09-15,Absent
1125,2025-09-15,Absent
1126,2025-09-15,Present
1127,2025-09-15,Absent
1128,2025-09-15,Present
1129,2025-09-15,Present
1130,2025-09-15,Absent
1131,2025-09-15,Absent
1132,2025-09-15,Absent
1133,2025-09-15,Present
1134,2025-09-15,Absent
1135,2025-09-15,Absent
1136,2025-09-15,Present
1137,2025-09-15,Present
1138,2025-09-15,Present
1139,2025-09-15,Present
1140,2025-09-15,Present
1141,2025-09-15,Absent
1142,2025-09-15,Absent
1143,2025-09-15,Absent
1144,2025-09-15,Present
1145,2025-09-15,Present
1146,2025-09-15,Present
1147,2025-09-15,Absent
1148,2025-09-15,Absent
1149,2025-09-15,Present
1150,2025-09-15,Present
1151,2025-09-15,Absent
1152,2025-09-15,Present
1153,2025-09-15,Absent
1154,2025-09-15,Absent
1155,2025-09-15,Present
1156,2025-09-15,Absent
1157,2025-09-15,Present
1158,2025-09-15,Absent
1159,2025-09-15,Absent
1160,2025-09-15,Present
1161,2025-09-15,Absent
1162,2025-09-15,Absent
1163,2025-09-15,Absent
1164,2025-09-15,Present
1165,2025-09-15,Absent
1166,2025-09-15,Absent
1167,2025-09-15,Present
1168,2025-09-15,Absent
1169,2025-09-15,Present
1170,2025-09-15,Absent
1171,2025-09-15,Present
1172,2025-09-15,Present
1173,2025-09-15,Absent
1174,2025-09-15,Present
1175,2025-09-15,Present
1176,2025-09-15,Present
1177,2025-09-15,Absent
1178,2025-09-15,Absent
1179,2025-09-15,Absent
1180,2025-09-15,Absent
1181,2025-09-15,Present
1182,2025-09-15,Absent
1183,2025-09-15,Absent
1184,2025-09-15,Absent
1185,2025-09-15,Absent
1186,2025-09-15,Absent
1187,2025-09-15,Present
1188,2025-09-15,Present
1189,2025-09-15,Absent
1190,2025-09-15,Absent
1191,2025-09-15,Present
1192,2025-09-15,Present
1193,2025-09-15,Present
1194,2025-09-15,Present
1195,2025-09-15,Present
1196,2025-09-15,Absent
1197,2025-09-15,Absent
1198,2025-09-15,Present
1199,2025-09-15,Present
1200,2025-09-15,Absent
1201,2025-09-15,Present
1202,2025-09-15,Present
1203,2025-09-15,Absent
1204,2025-09-15,Present
1205,2025-09-15,Present
1206,2025-09-15,Absent
1207,2025-09-15,Absent
1208,2025-09-15,Present
1209,2025-09-15,Absent
1210,2025-09-15,Present
1211,2025-09-15,Present
1212,2025-09-15,Absent
1213,2025-09-15,Present
1214,2025-09-15,Absent
1215,2025-09-15,Present
1216,2025-09-15,Absent
1217,2025-09-15,Present
1218,2025-09-15,Present
1219,2025-09-15,Present
1220,2025-09-15,Present
1221,2025-09-15,Present
1222,2025-09-15,Absent
1223,2025-09-15,Absent
1224,2025-09-15,Present
1225,2025-09-15,Absent
1226,2025-09-15,Absent
1227,2025-09-15,Present
1228,2025-09-15,Absent
1229,2025-09-15,Present
1230,2025-09-15,Present
1231,2025-09-15,Absent
1232,2025-09-15,Present
1233,2025-09-15,Absent
1234,2025-09-15,Present
1235,2025-09-15,Absent
1236,2025-09-15,Absent
1237,2025-09-15,Absent
1238,2025-09-15,Absent
1239,2025-09-15,Absent
1240,2025-09-15,Present
1241,2025-09-15,Absent
1242,2025-09-15,Present
1243,2025-09-15,Present
1244,2025-09-15,Present
1245,2025-09-15,Absent
1246,2025-09-15,Absent
1247,2025-09-15,Absent
1248,2025-09-15,Present
1249,2025-09-15,Present
1250,2025-09-15,Present
1251,2025-09-15,Present
1252,2025-09-15,Absent
1253,2025-09-15,Present
1254,2025-09-15,Present
1255,2025-09-15,Absent
1256,2025-09-15,Absent
1257,2025-09-15,Absent
1258,2025-09-15,Present
1259,2025-09-15,Present
1260,2025-09-15,Present
1261,2025-09-15,Present
1262,2025-09-15,Absent
1263,2025-09-15,Present
1264,2025-09-15,Absent
1265,2025-09-15,Absent
1266,2025-09-15,Present
1267,2025-09-15,Present
1268,2025-09-15,Absent
1269,2025-09-15,Present
1270,2025-09-15,Absent
1271,2025-09-15,Absent
1272,2025-09-15,Absent
1273,2025-09-15,Absent
1274,2025-09-15,Absent
1275,2025-09-15,Absent
1276,2025-09-15,Absent
1277,2025-09-15,Absent
1278,2025-09-15,Absent
1279,2025-09-15,Absent
1280,2025-09-15,Present
1281,2025-09-15,Absent
1282,2025-09-15,Present
1283,2025-09-15,Present
1284,2025-09-15,Present
1285,2025-09-15,Present
1286,2025-09-15,Absent
1287,2025-09-15,Present
1288,2025-09-15,Absent
1289,2025-09-15,Absent
1290,2025-09-15,Present
1291,2025-09-15,Present
1292,2025-09-15,Absent
1293,2025-09-15,Present
1294,2025-09-15,Present
1295,2025-09-15,Present
1296,2025-09-15,Absent
1297,2025-09-15,Present
1298,2025-09-15,Absent
1299,2025-09-15,Absent
1300,2025-09-15,Present
1301,2025-09-15,Present
1302,2025-09-15,Absent
1303,2025-09-15,Present
1304,2025-09-15,Present
1305,2025-09-15,Absent
1306,2025-09-15,Present
1307,2025-09-15,Absent
1308,2025-09-15,Present
1309,2025-09-15,Present
1310,2025-09-15,Absent
1311,2025-09-15,Present
1312,2025-09-15,Present
1313,2025-09-15,Absent
1314,2025-09-15,Absent
1315,2025-09-15,Absent
1316,2025-09-15,Absent
1317,2025-09-15,Present
1318,2025-09-15,Absent
1319,2025-09-15,Absent
1320,2025-09-15,Present
1321,2025-09-15,Absent
1322,2025-09-15,Present
1323,2025-09-15,Absent
1324,2025-09-15,Present
1325,2025-09-15,Absent
1326,2025-09-15,Present
1327,2025-09-15,Present
1328,2025-09-15,Present
1329,2025-09-15,Absent
1330,2025-09-15,Present
1331,2025-09-15,Present
1332,2025-09-15,Absent
1333,2025-09-15,Absent
1334,2025-09-15,Absent
1335,2025-09-15,Absent
1336,2025-09-15,Absent
1337,2025-09-15,Absent
1338,2025-09-15,Absent
1339,2025-09-15,Absent
1340,2025-09-15,Absent
1341,2025-09-15,Present
1342,2025-09-15,Present
1343,2025-09-15,Absent
1344,2025-09-15,Absent
1345,2025-09-15,Present
1346,2025-09-15,Present
1347,2025-09-15,Absent
1348,2025-09-15,Present
1349,2025-09-15,Present
1350,2025-09-15,Absent
1351,2025-09-15,Absent
1352,2025-09-15,Absent
1353,2025-09-15,Present
1354,2025-09-15,Absent
1355,2025-09-15,Present
1356,2025-09-15,Present
1357,2025-09-15,Absent
1358,2025-09-15,Present
1359,2025-09-15,Absent
1360,2025-09-15,Absent
1361,2025-09-15,Absent
1362,2025-09-15,Present
1363,2025-09-15,Absent
1364,2025-09-15,Present
1365,2025-09-15,Present
1366,2025-09-15,Absent
1367,2025-09-15,Present
1368,2025-09-15,Absent
1369,2025-09-15,Absent
1370,2025-09-15,Present
1371,2025-09-15,Present
1372,2025-09-15,Absent
1373,2025-09-15,Present
1374,2025-09-15,Absent
1375,2025-09-15,Present
1376,2025-09-15,Absent
1377,2025-09-15,Absent
1378,2025-09-15,Absent
1379,2025-09-15,Present
1380,2025-09-15,Present
1381,2025-09-15,Present
1382,2025-09-15,Absent
1383,2025-09-15,Present
1384,2025-09-15,Absent
1385,2025-09-15,Present
1386,2025-09-15,Present
1387,2025-09-15,Absent
1388,2025-09-15,Absent
1389,2025-09-15,Present
1390,2025-09-15,Present
1391,2025-09-15,Present
1392,2025-09-15,Present
1393,2025-09-15,Present
1394,2025-09-15,Absent
1395,2025-09-15,Present
1396,2025-09-15,Absent
1397,2025-09-15,Absent
1398,2025-09-15,Absent
1399,2025-09-15,Absent
1400,2025-09-15,Absent
1401,2025-09-15,Absent
1402,2025-09-15,Present
1403,2025-09-15,Absent
1404,2025-09-15,Present
1405,2025-09-15,Absent
1406,2025-09-15,Absent
1407,2025-09-15,Present
1408,2025-09-15,Absent
1409,2025-09-15,Present
1410,2025-09-15,Present
1411,2025-09-15,Absent
1412,2025-09-15,Present
1413,2025-09-15,Absent
1414,2025-09-15,Absent
1415,2025-09-15,Absent
1416,2025-09-15,Present
1417,2025-09-15,Present
1418,2025-09-15,Absent
1419,2025-09-15,Present
1420,2025-09-15,Present
1421,2025-09-15,Absent
1422,2025-09-15,Absent
1423,2025-09-15,Absent
1424,2025-09-15,Present
1425,2025-09-15,Absent
1426,2025-09-15,Present
1427,2025-09-15,Absent
1428,2025-09-15,Present
1429,2025-09-15,Present
1430,2025-09-15,Absent
1431,2025-09-15,Present
1432,2025-09-15,Present
1433,2025-09-15,Absent
1434,2025-09-15,Present
1435,2025-09-15,Present
1436,2025-09-15,Absent
1437,2025-09-15,Present
1438,2025-09-15,Present
1439,2025-09-15,Absent
1440,2025-09-15,Absent
1441,2025-09-15,Absent
1442,2025-09-15,Absent
1443,2025-09-15,Absent
1444,2025-09-15,Present
1445,2025-09-15,Present
1446,2025-09-15,Absent
1447,2025-09-15,Present
1448,2025-09-15,Present
1449,2025-09-15,Present
1450,2025-09-15,Absent
1451,2025-09-15,Absent
1452,2025-09-15,Absent
1453,2025-09-15,Present
1454,2025-09-15,Absent
1455,2025-09-15,Present
1456,2025-09-15,Present
1457,2025-09-15,Present
1458,2025-09-15,Present
1459,2025-09-15,Absent
1460,2025-09-15,Absent
1461,2025-09-15,Absent
1462,2025-09-15,Absent
1463,2025-09-15,Absent
1464,2025-09-15,Present
1465,2025-09-15,Absent
1466,2025-09-15,Absent
1467,2025-09-15,Absent
1468,2025-09-15,Present
1469,2025-09-15,Present
1470,2025-09-15,Present
1471,2025-09-15,Present
1472,2025-09-15,Absent
1473,2025-09-15,Present
1474,2025-09-15,Absent
1475,2025-09-15,Present
1476,2025-09-15,Present
1477,2025-09-15,Present
1478,2025-09-15,Present
1479,2025-09-15,Absent
1480,2025-09-15,Absent
1481,2025-09-15,Present
1482,2025-09-15,Present
1483,2025-09-15,Absent
1484,2025-09-15,Present
1485,2025-09-15,Absent
1486,2025-09-15,Present
1487,2025-09-15,Present
1488,2025-09-15,Present
1489,2025-09-15,Absent
1490,2025-09-15,Present
1491,2025-09-15,Present
1492,2025-09-15,Present
1493,2025-09-15,Present
1494,2025-09-15,Absent
1495,2025-09-15,Present
1496,2025-09-15,Present
1497,2025-09-15,Absent
1498,2025-09-15,Present
1499,2025-09-15,Present
1500,2025-09-15,Absent
1001,2025-09-16,Present
1002,2025-09-16,Absent
1003,2025-09-16,Absent
1004,2025-09-16,Present
1005,2025-09-16,Present
1006,2025-09-16,Absent
1007,2025-09-16,Absent
1008,2025-09-16,Absent
1009,2025-09-16,Present
1010,2025-09-16,Absent
1011,2025-09-16,Absent
1012,2025-09-16,Present
1013,2025-09-16,Absent
1014,2025-09-16,Absent
1015,2025-09-16,Absent
1016,2025-09-16,Absent
1017,2025-09-16,Absent
1018,2025-09-16,Absent
1019,2025-09-16,Absent
1020,2025-09-16,Absent
1021,2025-09-16,Present
1022,2025-09-16,Present
1023,2025-09-16,Present
1024,2025-09-16,Present
1025,2025-09-16,Present
1026,2025-09-16,Present
1027,2025-09-16,Absent
1028,2025-09-16,Present
1029,2025-09-16,Absent
1030,2025-09-16,Present
1031,2025-09-16,Absent
1032,2025-09-16,Present
1033,2025-09-16,Present
1034,2025-09-16,Absent
1035,2025-09-16,Absent
1036,2025-09-16,Present
1037,2025-09-16,Absent
1038,2025-09-16,Absent
1039,2025-09-16,Present
1040,2025-09-16,Present
1041,2025-09-16,Absent
1042,2025-09-16,Absent
1043,2025-09-16,Present
1044,2025-09-16,Present
1045,2025-09-16,Present
1046,2025-09-16,Absent
1047,2025-09-16,Present
1048,2025-09-16,Absent
1049,2025-09-16,Present
1050,2025-09-16,Present
1051,2025-09-16,Present
1052,2025-09-16,Present
1053,2025-09-16,Present
1054,2025-09-16,Present
1055,2025-09-16,Absent
1056,2025-09-16,Absent
1057,2025-09-16,Present
1058,2025-09-16,Present
1059,2025-09-16,Present
1060,2025-09-16,Absent
1061,2025-09-16,Present
1062,2025-09-16,Present
1063,2025-09-16,Absent
1064,2025-09-16,Present
1065,2025-09-16,Absent
1066,2025-09-16,Present
1067,2025-09-16,Absent
1068,2025-09-16,Absent
1069,2025-09-16,Present
1070,2025-09-16,Absent
1071,2025-09-16,Present
1072,2025-09-16,Present
1073,2025-09-16,Absent
1074,2025-09-16,Present
1075,2025-09-16,Absent
1076,2025-09-16,Absent
1077,2025-09-16,Present
1078,2025-09-16,Absent
1079,2025-09-16,Present
1080,2025-09-16,Present
1081,2025-09-16,Absent
1082,2025-09-16,Present
1083,2025-09-16,Present
1084,2025-09-16,Present
1085,2025-09-16,Present
1086,2025-09-16,Absent
1087,2025-09-16,Present
1088,2025-09-16,Present
1089,2025-09-16,Present
1090,2025-09-16,Present
1091,2025-09-16,Present
1092,2025-09-16,Present
1093,2025-09-16,Present
1094,2025-09-16,Present
1095,2025-09-16,Absent
1096,2025-09-16,Absent
1097,2025-09-16,Absent
1098,2025-09-16,Absent
1099,2025-09-16,Absent
1100,2025-09-16,Present
1101,2025-09-16,Present
1102,2025-09-16,Absent
1103,2025-09-16,Present
1104,2025-09-16,Present
1105,2025-09-16,Absent
1106,2025-09-16,Present
1107,2025-09-16,Absent
1108,2025-09-16,Present
1109,2025-09-16,Present
